pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BWP_Res	NC_045638.1_RagTag	109200001	109300000	0.0600907029478458	14	53	882	82014
BWP_Res	NC_045638.1_RagTag	109300001	109400000	0.0833333333333333	6	33	396	30360
BWP_Mig	NC_045638.1_RagTag	109300001	109400000	0.1829070605187319	6	2031	11104	870102
MP	NC_045638.1_RagTag	109300001	109400000	0.0	2	0	380	88160
HP	NC_045638.1_RagTag	109300001	109400000	0.0	4	0	60	6930
BWP_Mig	NC_045638.1_RagTag	109400001	109500000	0.1269841269841269	21	4528	35658	1254004
BWP_Res	NC_045638.1_RagTag	109400001	109500000	0.1370284834488067	20	178	1299	43713
MP	NC_045638.1_RagTag	109400001	109500000	0.0426553672316384	19	151	3540	126040
HP	NC_045638.1_RagTag	109400001	109500000	0.0428571428571428	14	9	210	10020
BWP_Res	NC_045638.1_RagTag	109500001	109600000	0.2333333333333333	2	21	90	19578
BWP_Mig	NC_045638.1_RagTag	109500001	109600000	0.1447963800904977	1	192	1326	562192
MP	NC_045638.1_RagTag	109500001	109600000	NA	0	0	0	56620
HP	NC_045638.1_RagTag	109500001	109600000	NA	0	0	0	4470
BWP_Res	NC_045638.1_RagTag	109600001	109700000	NA	0	0	0	30030
BWP_Mig	NC_045638.1_RagTag	109600001	109700000	NA	0	0	0	860405
MP	NC_045638.1_RagTag	109600001	109700000	0.2531740104555638	8	339	1339	85111
HP	NC_045638.1_RagTag	109600001	109700000	0.0	7	0	105	6720
MP	NC_045638.1_RagTag	109700001	109800000	NA	0	0	0	39520
HP	NC_045638.1_RagTag	109700001	109800000	0.0	10	0	150	2970
BWP_Res	NC_045638.1_RagTag	109700001	109800000	0.0440771349862259	11	32	726	13002
BWP_Mig	NC_045638.1_RagTag	109700001	109800000	0.1489086200517943	11	1610	10812	382516
HP	NC_045638.1_RagTag	109800001	109900000	NA	0	0	0	7575
MP	NC_045638.1_RagTag	109800001	109900000	0.0626813697040046	10	108	1723	94227
BWP_Mig	NC_045638.1_RagTag	109800001	109900000	0.2567946560603742	11	5036	19611	935344
BWP_Res	NC_045638.1_RagTag	109800001	109900000	0.2808510638297872	11	198	705	32625
BWP_Mig	NC_045638.1_RagTag	109900001	110000000	0.0815402038505096	3	216	2649	475774
HP	NC_045638.1_RagTag	109900001	110000000	0.2	3	9	45	3750
MP	NC_045638.1_RagTag	109900001	110000000	0.0	2	0	310	47760
BWP_Res	NC_045638.1_RagTag	109900001	110000000	0.2994350282485876	3	53	177	16521
BWP_Mig	NC_045638.1_RagTag	110000001	110100000	0.0611739453479732	26	2964	48452	662564
MP	NC_045638.1_RagTag	110000001	110100000	0.007570977917981	26	36	4755	66685
BWP_Res	NC_045638.1_RagTag	110000001	110100000	0.0629370629370629	26	108	1716	23100
HP	NC_045638.1_RagTag	110000001	110100000	0.0846153846153846	26	33	390	5250
BWP_Res	NC_045638.1_RagTag	110100001	110200000	0.3191056910569105	10	157	492	15150
BWP_Mig	NC_045638.1_RagTag	110100001	110200000	0.1527524608093328	4	838	5486	442681
MP	NC_045638.1_RagTag	110100001	110200000	0.0	8	0	1520	43510
HP	NC_045638.1_RagTag	110100001	110200000	0.0416666666666666	8	5	120	3435
HP	NC_045638.1_RagTag	110200001	110300000	0.1393939393939394	11	23	165	6810
MP	NC_045638.1_RagTag	110200001	110300000	0.0	11	0	1872	86478
BWP_Mig	NC_045638.1_RagTag	110200001	110300000	0.1205880819561023	14	2313	19181	860134
BWP_Res	NC_045638.1_RagTag	110200001	110300000	0.2259136212624584	14	204	903	29787
MP	NC_045638.1_RagTag	110300001	110400000	0.064516129032258	37	444	6882	607958
BWP_Mig	NC_045638.1_RagTag	110300001	110400000	0.1376469527045311	37	9156	66518	6052758
BWP_Res	NC_045638.1_RagTag	110300001	110400000	0.1287262872628726	46	380	2952	210624
HP	NC_045638.1_RagTag	110300001	110400000	0.0589743589743589	26	23	390	48150
MP	NC_045638.1_RagTag	110400001	110500000	0.0331240528252868	26	153	4619	299571
BWP_Mig	NC_045638.1_RagTag	110400001	110500000	0.1935949503351764	25	7913	40874	2986617
BWP_Res	NC_045638.1_RagTag	110400001	110500000	0.1241202815099168	24	194	1563	104103
HP	NC_045638.1_RagTag	110400001	110500000	0.0561403508771929	19	16	285	23730
BWP_Mig	NC_045638.1_RagTag	110500001	110600000	0.171842729289375	15	4493	26146	1692773
HP	NC_045638.1_RagTag	110500001	110600000	0.0238095238095238	14	5	210	13425
MP	NC_045638.1_RagTag	110500001	110600000	0.0656297420333839	15	173	2636	170074
BWP_Res	NC_045638.1_RagTag	110500001	110600000	0.1529535864978903	15	145	948	59046
HP	NC_045638.1_RagTag	110600001	110700000	0.0416666666666666	8	5	120	12720
MP	NC_045638.1_RagTag	110600001	110700000	0.0672371638141809	9	110	1636	161004
BWP_Mig	NC_045638.1_RagTag	110600001	110700000	0.1772505233775296	10	2794	15763	1602933
BWP_Res	NC_045638.1_RagTag	110600001	110700000	0.1711711711711711	12	114	666	55830
MP	NC_045638.1_RagTag	110700001	110800000	0.2196078431372549	5	168	765	41035
BWP_Mig	NC_045638.1_RagTag	110700001	110800000	0.0598625066102591	5	566	9455	406565
BWP_Res	NC_045638.1_RagTag	110700001	110800000	0.1696969696969697	5	56	330	14190
HP	NC_045638.1_RagTag	110700001	110800000	NA	0	0	0	3300
HP	NC_045638.1_RagTag	110800001	110900000	NA	0	0	0	5835
MP	NC_045638.1_RagTag	110800001	110900000	0.0	1	0	190	73720
BWP_Mig	NC_045638.1_RagTag	110800001	110900000	0.1306715063520871	1	216	1653	733946
BWP_Res	NC_045638.1_RagTag	110800001	110900000	0.2424242424242424	2	32	132	25542
BWP_Res	NC_045638.1_RagTag	110900001	111000000	0.1755424063116371	8	89	507	31899
BWP_Mig	NC_045638.1_RagTag	110900001	111000000	0.1992549949204199	8	2942	14765	913716
MP	NC_045638.1_RagTag	110900001	111000000	0.0	8	0	1446	91844
HP	NC_045638.1_RagTag	110900001	111000000	0.0888888888888888	6	8	90	7275
BWP_Res	NC_045638.1_RagTag	111000001	111100000	0.101010101010101	9	60	594	52338
HP	NC_045638.1_RagTag	111000001	111100000	0.0666666666666666	8	8	120	11910
BWP_Mig	NC_045638.1_RagTag	111000001	111100000	0.1147473073736536	9	1939	16898	1499684
MP	NC_045638.1_RagTag	111000001	111100000	0.0619883040935672	9	106	1710	150670
HP	NC_045638.1_RagTag	111100001	111200000	0.0	14	0	210	16710
MP	NC_045638.1_RagTag	111100001	111200000	0.0420886075949367	17	133	3160	211160
BWP_Res	NC_045638.1_RagTag	111100001	111200000	0.1466666666666666	18	165	1125	73323
BWP_Mig	NC_045638.1_RagTag	111100001	111200000	0.1520435591701702	20	4412	29018	2104030
BWP_Res	NC_045638.1_RagTag	111200001	111300000	0.3212435233160621	11	186	579	65355
BWP_Mig	NC_045638.1_RagTag	111200001	111300000	0.0905861456483126	8	561	6193	1882916
MP	NC_045638.1_RagTag	111200001	111300000	0.2158894645941278	4	125	579	189231
HP	NC_045638.1_RagTag	111200001	111300000	0.0416666666666666	8	5	120	14865
HP	NC_045638.1_RagTag	111300001	111400000	0.3	2	9	30	1950
BWP_Res	NC_045638.1_RagTag	111300001	111400000	0.0	2	0	132	8580
BWP_Mig	NC_045638.1_RagTag	111300001	111400000	0.03125	2	31	992	248620
MP	NC_045638.1_RagTag	111300001	111400000	0.0	1	0	120	24960
BWP_Res	NC_045638.1_RagTag	111400001	111500000	0.1047979797979797	12	83	792	74580
BWP_Mig	NC_045638.1_RagTag	111400001	111500000	0.1661218824161554	12	3710	22333	2137189
MP	NC_045638.1_RagTag	111400001	111500000	0.0	12	0	2280	214700
HP	NC_045638.1_RagTag	111400001	111500000	0.0	9	0	135	16995
BWP_Res	NC_045638.1_RagTag	111500001	111600000	NA	0	NA	NA	NA
MP	NC_045638.1_RagTag	111500001	111600000	NA	0	NA	NA	NA
BWP_Mig	NC_045638.1_RagTag	111500001	111600000	NA	0	NA	NA	NA
HP	NC_045638.1_RagTag	111500001	111600000	NA	0	NA	NA	NA
BWP_Res	NC_045638.1_RagTag	111600001	111700000	0.0659536541889483	17	74	1122	101508
BWP_Mig	NC_045638.1_RagTag	111600001	111700000	0.0908126240843431	17	2653	29214	2911291
MP	NC_045638.1_RagTag	111600001	111700000	0.0356037151702786	17	115	3230	292220
HP	NC_045638.1_RagTag	111600001	111700000	0.0833333333333333	12	15	180	23145
HP	NC_045638.1_RagTag	111700001	111800000	0.1777777777777777	3	8	45	15015
MP	NC_045638.1_RagTag	111700001	111800000	0.0565217391304347	4	39	690	190070
BWP_Mig	NC_045638.1_RagTag	111700001	111800000	0.2037851747322984	7	2455	12047	1886517
BWP_Res	NC_045638.1_RagTag	111700001	111800000	0.1666666666666666	7	77	462	65802
BWP_Res	NC_045638.1_RagTag	111800001	111900000	0.2132132132132132	6	71	333	51609
BWP_Mig	NC_045638.1_RagTag	111800001	111900000	0.1073092369477911	5	668	6225	1481992
MP	NC_045638.1_RagTag	111800001	111900000	0.0	3	0	570	148960
HP	NC_045638.1_RagTag	111800001	111900000	0.0	3	0	45	11760
BWP_Res	NC_045638.1_RagTag	111900001	112000000	0.0846702317290552	17	95	1122	53130
BWP_Mig	NC_045638.1_RagTag	111900001	112000000	0.1469886486877304	16	4066	27662	1526740
MP	NC_045638.1_RagTag	111900001	112000000	0.0250783699059561	12	48	1914	154266
HP	NC_045638.1_RagTag	111900001	112000000	0.1047619047619047	14	22	210	12120
MP	NC_045638.1_RagTag	112000001	112100000	NA	0	0	0	1330
BWP_Mig	NC_045638.1_RagTag	112000001	112100000	NA	0	0	0	13237
BWP_Res	NC_045638.1_RagTag	112000001	112100000	NA	0	0	0	462
HP	NC_045638.1_RagTag	112000001	112100000	NA	0	0	0	105
HP	NC_045638.1_RagTag	112100001	112200000	NA	0	0	0	9375
MP	NC_045638.1_RagTag	112100001	112200000	0.0561403508771929	6	64	1140	117610
BWP_Mig	NC_045638.1_RagTag	112100001	112200000	0.195134849286092	6	2214	11346	1170529
BWP_Res	NC_045638.1_RagTag	112100001	112200000	0.1388888888888889	6	55	396	40854
BWP_Mig	NC_045638.1_RagTag	112200001	112300000	0.045269064014282	13	1065	23526	869026
MP	NC_045638.1_RagTag	112200001	112300000	0.0	13	0	2470	87210
BWP_Res	NC_045638.1_RagTag	112200001	112300000	0.0110294117647058	13	9	816	30336
HP	NC_045638.1_RagTag	112200001	112300000	0.0	13	0	195	6885
BWP_Res	NC_045638.1_RagTag	112300001	112400000	0.0961538461538461	6	30	312	19224
BWP_Mig	NC_045638.1_RagTag	112300001	112400000	0.118362831858407	6	749	6328	553408
MP	NC_045638.1_RagTag	112300001	112400000	0.0	6	0	819	55421
HP	NC_045638.1_RagTag	112300001	112400000	NA	0	0	0	4440
BWP_Mig	NC_045638.1_RagTag	112400001	112500000	NA	0	NA	NA	NA
HP	NC_045638.1_RagTag	112400001	112500000	NA	0	NA	NA	NA
MP	NC_045638.1_RagTag	112400001	112500000	NA	0	NA	NA	NA
BWP_Res	NC_045638.1_RagTag	112400001	112500000	NA	0	NA	NA	NA
BWP_Res	NC_045638.1_RagTag	112500001	112600000	NA	0	NA	NA	NA
MP	NC_045638.1_RagTag	112500001	112600000	NA	0	NA	NA	NA
BWP_Mig	NC_045638.1_RagTag	112500001	112600000	NA	0	NA	NA	NA
HP	NC_045638.1_RagTag	112500001	112600000	NA	0	NA	NA	NA
HP	NC_045638.1_RagTag	112600001	112700000	0.1575757575757575	11	26	165	18285
MP	NC_045638.1_RagTag	112600001	112700000	0.1065237945162307	18	338	3173	230527
BWP_Mig	NC_045638.1_RagTag	112600001	112700000	0.0985246002839681	17	1596	16199	2309731
BWP_Res	NC_045638.1_RagTag	112600001	112700000	0.0562770562770562	14	52	924	80256
HP	NC_045638.1_RagTag	112700001	112800000	0.0	20	0	300	18570
MP	NC_045638.1_RagTag	112700001	112800000	0.1703228107722489	32	955	5607	233413
BWP_Mig	NC_045638.1_RagTag	112700001	112800000	0.1697445291613031	26	6857	40396	2338482
BWP_Res	NC_045638.1_RagTag	112700001	112800000	0.1802100608070757	29	326	1809	81219
MP	NC_045638.1_RagTag	112800001	112900000	0.2383790226460071	5	200	839	114111
BWP_Mig	NC_045638.1_RagTag	112800001	112900000	0.0356294536817102	5	285	7999	1136056
BWP_Res	NC_045638.1_RagTag	112800001	112900000	0.0	5	0	330	39600
HP	NC_045638.1_RagTag	112800001	112900000	0.0	5	0	75	9000
HP	NC_045638.1_RagTag	112900001	113000000	NA	0	0	0	2235
MP	NC_045638.1_RagTag	112900001	113000000	0.0	5	0	950	27360
BWP_Mig	NC_045638.1_RagTag	112900001	113000000	0.2379480132829497	5	2078	8733	273026
BWP_Res	NC_045638.1_RagTag	112900001	113000000	0.0818181818181818	5	27	330	9504
HP	NC_045638.1_RagTag	113000001	113100000	NA	0	0	0	15495
MP	NC_045638.1_RagTag	113000001	113100000	0.0698096101541251	6	77	1103	195167
BWP_Res	NC_045638.1_RagTag	113000001	113100000	0.169047619047619	7	71	420	67758
BWP_Mig	NC_045638.1_RagTag	113000001	113100000	0.18382280233363	8	1859	10113	1943290
BWP_Res	NC_045638.1_RagTag	113100001	113200000	NA	0	0	0	23892
BWP_Mig	NC_045638.1_RagTag	113100001	113200000	0.1669540229885057	8	581	3480	681062
MP	NC_045638.1_RagTag	113100001	113200000	0.0125	8	19	1520	67260
HP	NC_045638.1_RagTag	113100001	113200000	0.075	8	9	120	5310
HP	NC_045638.1_RagTag	113200001	113300000	0.0871794871794871	13	17	195	7380
BWP_Res	NC_045638.1_RagTag	113200001	113300000	0.1421911421911421	13	122	858	32472
BWP_Mig	NC_045638.1_RagTag	113200001	113300000	0.1845582163501238	13	4470	24220	930735
MP	NC_045638.1_RagTag	113200001	113300000	0.025	4	19	760	95190
HP	NC_045638.1_RagTag	113300001	113400000	NA	0	NA	NA	NA
MP	NC_045638.1_RagTag	113300001	113400000	NA	0	NA	NA	NA
BWP_Mig	NC_045638.1_RagTag	113300001	113400000	NA	0	NA	NA	NA
BWP_Res	NC_045638.1_RagTag	113300001	113400000	NA	0	NA	NA	NA
BWP_Res	NC_045638.1_RagTag	113400001	113500000	0.0303030303030303	11	22	726	20592
BWP_Mig	NC_045638.1_RagTag	113400001	113500000	0.1071550172673768	11	2203	20559	590234
MP	NC_045638.1_RagTag	113400001	113500000	0.0832535885167464	11	174	2090	59280
HP	NC_045638.1_RagTag	113400001	113500000	0.0848484848484848	11	14	165	4680
MP	NC_045638.1_RagTag	113500001	113600000	NA	0	0	0	29260
HP	NC_045638.1_RagTag	113500001	113600000	0.6	1	9	15	2295
BWP_Res	NC_045638.1_RagTag	113500001	113600000	NA	0	0	0	10164
BWP_Mig	NC_045638.1_RagTag	113500001	113600000	NA	0	0	0	291214
BWP_Res	NC_045638.1_RagTag	113600001	113700000	0.2234533702677747	18	242	1083	48417
BWP_Mig	NC_045638.1_RagTag	113600001	113700000	0.1428978802953011	18	4510	31561	1386689
MP	NC_045638.1_RagTag	113600001	113700000	0.0055555555555555	18	19	3420	139080
HP	NC_045638.1_RagTag	113600001	113700000	0.037037037037037	18	10	270	10980
BWP_Res	NC_045638.1_RagTag	113700001	113800000	NA	0	0	0	39270
BWP_Mig	NC_045638.1_RagTag	113700001	113800000	NA	0	0	0	1125145
MP	NC_045638.1_RagTag	113700001	113800000	NA	0	0	0	113050
HP	NC_045638.1_RagTag	113700001	113800000	NA	0	0	0	8925
MP	NC_045638.1_RagTag	113800001	113900000	0.4886769964243146	5	410	839	163511
HP	NC_045638.1_RagTag	113800001	113900000	0.0	2	0	30	12945
BWP_Mig	NC_045638.1_RagTag	113800001	113900000	0.161460624725033	5	1468	9092	1626623
BWP_Res	NC_045638.1_RagTag	113800001	113900000	0.2133333333333333	6	80	375	56715
BWP_Res	NC_045638.1_RagTag	113900001	114000000	0.1714285714285714	7	54	315	90237
BWP_Mig	NC_045638.1_RagTag	113900001	114000000	0.0805062630480167	7	617	7664	2586788
MP	NC_045638.1_RagTag	113900001	114000000	0.2420470262793914	4	175	723	259957
HP	NC_045638.1_RagTag	113900001	114000000	NA	0	0	0	20580
BWP_Res	NC_045638.1_RagTag	114000001	114100000	0.0	8	0	528	48312
BWP_Mig	NC_045638.1_RagTag	114000001	114100000	0.0822784810126582	9	1261	15326	1384014
MP	NC_045638.1_RagTag	114000001	114100000	0.0552631578947368	8	84	1520	139080
HP	NC_045638.1_RagTag	114000001	114100000	0.0	7	0	105	10995
HP	NC_045638.1_RagTag	114100001	114200000	0.0	7	0	105	9000
BWP_Res	NC_045638.1_RagTag	114100001	114200000	0.0638629283489096	11	41	642	39420
BWP_Mig	NC_045638.1_RagTag	114100001	114200000	0.0909189072454378	11	1684	18522	1129315
MP	NC_045638.1_RagTag	114100001	114200000	0.1011463250168577	8	150	1483	113847
BWP_Mig	NC_045638.1_RagTag	114200001	114300000	0.0610293696685177	12	1066	17467	1304342
BWP_Res	NC_045638.1_RagTag	114200001	114300000	0.1271571298819255	17	140	1101	45033
HP	NC_045638.1_RagTag	114200001	114300000	0.0909090909090909	11	15	165	10320
MP	NC_045638.1_RagTag	114200001	114300000	0.0157894736842105	12	36	2280	130530
HP	NC_045638.1_RagTag	114300001	114400000	NA	0	0	0	2610
BWP_Res	NC_045638.1_RagTag	114300001	114400000	NA	0	0	0	11484
BWP_Mig	NC_045638.1_RagTag	114300001	114400000	NA	0	0	0	329034
MP	NC_045638.1_RagTag	114300001	114400000	NA	0	0	0	33060
BWP_Res	NC_045638.1_RagTag	114400001	114500000	0.32	5	72	225	32841
BWP_Mig	NC_045638.1_RagTag	114400001	114500000	0.4002158467488083	7	4450	11119	936272
MP	NC_045638.1_RagTag	114400001	114500000	0.0326382592928377	6	36	1103	94087
HP	NC_045638.1_RagTag	114400001	114500000	NA	0	0	0	7515
BWP_Res	NC_045638.1_RagTag	114500001	114600000	0.0409090909090909	10	27	660	45144
BWP_Mig	NC_045638.1_RagTag	114500001	114600000	0.0571655208884188	10	1081	18910	1293444
MP	NC_045638.1_RagTag	114500001	114600000	0.043859649122807	9	75	1710	130150
HP	NC_045638.1_RagTag	114500001	114600000	0.0	8	0	120	10290
BWP_Res	NC_045638.1_RagTag	114600001	114700000	0.1156462585034013	14	102	882	87162
BWP_Mig	NC_045638.1_RagTag	114600001	114700000	0.0697844950503116	14	1713	24547	2498047
MP	NC_045638.1_RagTag	114600001	114700000	0.0216763005780346	14	45	2076	251384
HP	NC_045638.1_RagTag	114600001	114700000	0.0416666666666666	8	5	120	19890
HP	NC_045638.1_RagTag	114700001	114800000	0.0222222222222222	15	5	225	21630
MP	NC_045638.1_RagTag	114700001	114800000	0.0206388206388206	24	84	4070	272760
BWP_Res	NC_045638.1_RagTag	114700001	114800000	0.0497707924034053	26	76	1527	94635
BWP_Mig	NC_045638.1_RagTag	114700001	114800000	0.0394010813808401	24	1421	36065	2719122
BWP_Mig	NC_045638.1_RagTag	114800001	114900000	0.1212894726007657	15	2946	24289	3109098
HP	NC_045638.1_RagTag	114800001	114900000	0.0	7	0	105	24750
BWP_Res	NC_045638.1_RagTag	114800001	114900000	0.1306755260243632	14	118	903	108459
MP	NC_045638.1_RagTag	114800001	114900000	0.058042302016724	12	118	2033	312797
BWP_Res	NC_045638.1_RagTag	114900001	115000000	0.1509598603839441	18	173	1146	50202
BWP_Mig	NC_045638.1_RagTag	114900001	115000000	0.1177815357634974	18	3761	31932	1439266
MP	NC_045638.1_RagTag	114900001	115000000	0.0900355871886121	17	253	2810	145010
HP	NC_045638.1_RagTag	114900001	115000000	0.0814814814814814	18	22	270	11400
MP	NC_045638.1_RagTag	115000001	115100000	0.0530723438603571	55	526	9911	712659
BWP_Mig	NC_045638.1_RagTag	115000001	115100000	0.1758335909552621	71	19907	113215	7078258
BWP_Res	NC_045638.1_RagTag	115000001	115100000	0.1548630783758262	68	656	4236	246762
HP	NC_045638.1_RagTag	115000001	115100000	0.0435897435897435	26	17	390	56655
MP	NC_045638.1_RagTag	115100001	115200000	0.0	5	0	765	132995
BWP_Mig	NC_045638.1_RagTag	115100001	115200000	0.1163166397415185	7	792	6809	1324455
BWP_Res	NC_045638.1_RagTag	115100001	115200000	0.0907029478458049	7	40	441	46023
HP	NC_045638.1_RagTag	115100001	115200000	0.15	4	9	60	10500
HP	NC_045638.1_RagTag	115200001	115300000	0.0	5	0	75	8460
MP	NC_045638.1_RagTag	115200001	115300000	0.0514018691588785	6	55	1070	107040
BWP_Res	NC_045638.1_RagTag	115200001	115300000	0.2247474747474747	6	89	396	37158
BWP_Mig	NC_045638.1_RagTag	115200001	115300000	0.1518999247554552	6	1615	10632	1065347
MP	NC_045638.1_RagTag	115300001	115400000	0.0226037549407114	43	183	8096	293244
BWP_Res	NC_045638.1_RagTag	115300001	115400000	0.0822622107969151	36	192	2334	102342
BWP_Mig	NC_045638.1_RagTag	115300001	115400000	0.1447203102807822	44	10597	73224	2925902
HP	NC_045638.1_RagTag	115300001	115400000	0.010752688172043	31	5	465	23325
BWP_Mig	NC_045638.1_RagTag	115400001	115500000	0.1722205008309625	22	6114	35501	2897440
BWP_Res	NC_045638.1_RagTag	115400001	115500000	0.1686274509803921	27	258	1530	100836
HP	NC_045638.1_RagTag	115400001	115500000	0.106060606060606	22	35	330	22935
MP	NC_045638.1_RagTag	115400001	115500000	0.0759878419452887	20	275	3619	291071
HP	NC_045638.1_RagTag	115500001	115600000	NA	0	0	0	9615
MP	NC_045638.1_RagTag	115500001	115600000	0.0	10	0	1900	119890
BWP_Mig	NC_045638.1_RagTag	115500001	115600000	0.2047992616520535	10	2219	10835	1201296
BWP_Res	NC_045638.1_RagTag	115500001	115600000	0.3200442967884828	14	289	903	41403
BWP_Res	NC_045638.1_RagTag	115600001	115700000	0.1788194444444444	10	103	576	64104
MP	NC_045638.1_RagTag	115600001	115700000	0.1856702619414484	8	241	1298	184902
HP	NC_045638.1_RagTag	115600001	115700000	0.0	6	0	90	14610
BWP_Mig	NC_045638.1_RagTag	115600001	115700000	0.1085618354784555	11	1746	16083	1837097
BWP_Mig	NC_045638.1_RagTag	115700001	115800000	0.1535267633816908	11	3069	19990	974676
HP	NC_045638.1_RagTag	115700001	115800000	0.0303030303030303	11	5	165	7725
MP	NC_045638.1_RagTag	115700001	115800000	0.0580246913580246	10	94	1620	98320
BWP_Res	NC_045638.1_RagTag	115700001	115800000	0.128099173553719	11	93	726	33990
HP	NC_045638.1_RagTag	115800001	115900000	0.0533333333333333	10	8	150	2940
MP	NC_045638.1_RagTag	115800001	115900000	0.0	10	0	1900	37240
BWP_Res	NC_045638.1_RagTag	115800001	115900000	0.2181818181818181	10	144	660	12936
BWP_Mig	NC_045638.1_RagTag	115800001	115900000	0.1923259762308998	10	2832	14725	374821
BWP_Res	NC_045638.1_RagTag	115900001	116000000	0.303030303030303	1	20	66	17754
BWP_Mig	NC_045638.1_RagTag	115900001	116000000	0.1209677419354838	1	60	496	510074
MP	NC_045638.1_RagTag	115900001	116000000	NA	0	0	0	51300
HP	NC_045638.1_RagTag	115900001	116000000	NA	0	0	0	4050
HP	NC_045638.1_RagTag	116000001	116100000	NA	0	0	0	5670
BWP_Res	NC_045638.1_RagTag	116000001	116100000	0.2469135802469135	4	60	243	24705
BWP_Mig	NC_045638.1_RagTag	116000001	116100000	0.0732693279434057	4	290	3958	710840
MP	NC_045638.1_RagTag	116000001	116100000	0.0	2	0	273	71547
HP	NC_045638.1_RagTag	116100001	116200000	0.0555555555555555	6	5	90	2175
MP	NC_045638.1_RagTag	116100001	116200000	0.0	6	0	1140	27550
BWP_Mig	NC_045638.1_RagTag	116100001	116200000	0.088841882601798	6	1008	11346	274195
BWP_Res	NC_045638.1_RagTag	116100001	116200000	0.1085858585858585	6	43	396	9570
BWP_Res	NC_045638.1_RagTag	116200001	116300000	0.1376262626262626	24	218	1584	56496
HP	NC_045638.1_RagTag	116200001	116300000	0.0266666666666666	20	8	300	12900
MP	NC_045638.1_RagTag	116200001	116300000	0.1622988505747126	24	706	4350	162850
BWP_Mig	NC_045638.1_RagTag	116200001	116300000	0.1302448680982915	27	6053	46474	1617606
BWP_Mig	NC_045638.1_RagTag	116300001	116400000	0.159204932786948	14	4157	26111	580900
MP	NC_045638.1_RagTag	116300001	116400000	0.118796992481203	14	316	2660	58330
